magic,version,size,sequence,dropped_records,timestamp_us,tick_ms,imu_sequence,raw_temperature,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,temperature_c,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,rc_ch1_us,rc_ch2_us,rc_ch3_us,rc_ch4_us,rc_ch5_us,rc_ch6_us,rc_ch7_us,rc_ch8_us,throttle_us,servo_alpha_us,servo_beta_us,motor_upper_us,motor_lower_us,rc_armed,rc_link_ok,throttle_over_20,imu_valid,motor_output_reason,rc_link_seen,arm_switch_high,arm_throttle_low,arm_switch_seen_low,arm_switch_prev_high,imu_fault_latched,imu_fault_reason,motor_output_reason_name,acc_nav_m_s2_0,acc_nav_m_s2_1,acc_nav_m_s2_2,vel_est_m_s_0,vel_est_m_s_1,vel_est_m_s_2,vel_ref_m_s_0,vel_ref_m_s_1,vel_err_m_s_0,vel_err_m_s_1,vel_pid_out_m_s2_0,vel_pid_out_m_s2_1,vel_pid_p_m_s2_0,vel_pid_p_m_s2_1,vel_pid_i_m_s2_0,vel_pid_i_m_s2_1,vel_pid_d_m_s2_0,vel_pid_d_m_s2_1,vel_loop_active,ctrl_pos_p_m_s2_0,ctrl_pos_p_m_s2_1,ctrl_pos_p_m_s2_2,ctrl_vel_d_m_s2_0,ctrl_vel_d_m_s2_1,ctrl_vel_d_m_s2_2,ctrl_accel_out_m_s2_0,ctrl_accel_out_m_s2_1,ctrl_accel_out_m_s2_2,ctrl_force_cmd_n_0,ctrl_force_cmd_n_1,ctrl_force_cmd_n_2,ctrl_tilt_ff_rad_0,ctrl_tilt_ff_rad_1,ctrl_tilt_angle_p_rad_0,ctrl_tilt_angle_p_rad_1,ctrl_tilt_rate_d_rad_0,ctrl_tilt_rate_d_rad_1,ctrl_tilt_out_rad_0,ctrl_tilt_out_rad_1,ctrl_yaw_angle_p_rad_s,ctrl_yaw_rate_d_rad_s,ctrl_yaw_torque_cmd,ctrl_total_force_n,ctrl_motor_thrust_cmd_n_0,ctrl_motor_thrust_cmd_n_1,ctrl_motor_cmd_us_0,ctrl_motor_cmd_us_1,z_ref_m,record_crc32,sector_seq,sector_index
827477062,2,320,27436,8717,409367230,409368,403186,532,11852,8523,1096,125,-318,448,29.15625,-0.04062804952263832,0.026864975690841675,0.9534751772880554,-9.754101753234863,1.0242483615875244,-7.7380571365356445,2.738459825515747,0.8738414645195007,2.6434836387634277,1500,1500,1354,1500,2000,1000,1000,1000,1397,1495,1488,1642,1603,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.0019709505140781403,-0.1733020395040512,-0.28093287348747253,0.0029539091046899557,0.0056041087955236435,-0.5527499318122864,0.0,0.0,-0.0029539091046899557,-0.0056041087955236435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17231202125549316,-0.0,-0.0,-0.0,0.0,0.0,2.6922719478607178,0.24927303194999695,0.7763051986694336,8.532444953918457,0.029206417500972748,-0.09071701765060425,0.0,0.0,-0.010423487983644009,0.09926475584506989,0.018782928586006165,0.008547738194465637,-0.14553023874759674,0.020258186385035515,-4.384524072520435e-05,8.534261703491211,4.48635721206665,4.047904968261719,1642.0,1603.0,0.0,734902441,20283,940
827477062,2,320,27437,8717,409371242,409372,403190,536,-13982,8235,-2288,-311,148,-61,29.1875,0.10520369559526443,0.03677499294281006,1.0739293098449707,-2.3578245639801025,4.328075408935547,1.899304747581482,2.527698516845703,0.884097158908844,2.6358628273010254,1500,1500,1360,1500,2000,1000,1000,1000,1402,1539,1509,1656,1605,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.04252232611179352,0.42682114243507385,-0.38443639874458313,0.0028654756024479866,0.006710481829941273,-0.553500235080719,0.0,0.0,-0.0028654756024479866,-0.006710481829941273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17231202125549316,-0.0,-0.0,-0.0,0.0,0.0,2.588711977005005,0.25098100304603577,0.731315016746521,8.656956672668457,0.0289837084710598,-0.08426832407712936,0.0,0.0,-0.04341210797429085,0.023649804294109344,-0.014428399503231049,-0.06061851978302002,-0.1451312154531479,-0.004972368013113737,-5.253622657619417e-05,8.673789024353027,4.599575996398926,4.07421350479126,1656.0,1605.0,0.0,1413808979,20283,940
827477062,2,320,27438,8717,409375241,409376,403194,532,11241,8065,1342,90,-417,473,29.15625,-0.04068605601787567,0.0566784143447876,0.9467582106590271,-9.750154495239258,1.4210267066955566,-7.3384857177734375,2.764055013656616,0.9047339558601379,2.625047206878662,1500,1500,1360,1500,2000,1000,1000,1000,1402,1496,1490,1649,1608,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.03775402158498764,-0.1891462504863739,-0.30970150232315063,0.00288136163726449,0.006733034271746874,-0.5544073581695557,0.0,0.0,-0.00288136163726449,-0.006733034271746874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17183548212051392,-0.0,-0.0,-0.0,0.0,0.0,2.588235378265381,0.25964534282684326,0.7907029390335083,8.657094955444336,0.029983215034008026,-0.09107190370559692,0.0,0.0,-0.014253166504204273,0.09779589623212814,0.015730049461126328,0.0067239925265312195,-0.1445649117231369,0.019212111830711365,-4.387350054457784e-05,8.65836238861084,4.548548698425293,4.109813690185547,1649.0,1608.0,0.0,974353017,20284,941
827477062,2,320,27439,8717,409379260,409380,403198,530,-14533,8052,-2722,-319,180,-62,29.140625,0.09262606501579285,0.04078960418701172,1.0846145153045654,-2.4453556537628174,4.136482238769531,0.6340739727020264,2.560629367828369,0.9016045928001404,2.6095361709594727,1500,1500,1362,1500,2000,1000,1000,1000,1404,1539,1507,1658,1608,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.03614772483706474,0.40409019589424133,-0.4179607629776001,0.002847549505531788,0.007735619321465492,-0.5552626848220825,0.0,0.0,-0.002847549505531788,-0.007735619321465492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17183548212051392,-0.0,-0.0,-0.0,0.0,0.0,2.553715467453003,0.2572157382965088,0.7430034875869751,8.69868278503418,0.029560891911387444,-0.08520298451185226,0.0,0.0,-0.041291337460279465,0.02441011555492878,-0.011730445548892021,-0.060792870819568634,-0.14375275373458862,-0.0016600018134340644,-5.089445039629936e-05,8.715381622314453,4.612163066864014,4.1032185554504395,1658.0,1608.0,0.0,3248251690,20284,941
827477062,2,320,27440,8717,409383298,409384,403202,540,10710,8442,2541,90,-358,475,29.21875,-0.04378578066825867,0.06595152616500854,0.9529517889022827,-9.731218338012695,1.4233145713806152,-5.693317890167236,2.7940380573272705,0.9321265816688538,2.6022090911865234,1500,1500,1362,1500,2000,1000,1000,1000,1404,1497,1489,1653,1610,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.06239589303731918,-0.20905064046382904,-0.33539801836013794,0.003173510544002056,0.007569735869765282,-0.5562798380851746,0.0,0.0,-0.003173510544002056,-0.007569735869765282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17183548212051392,-0.0,-0.0,-0.0,0.0,0.0,2.553715467453003,0.26852214336395264,0.8013678193092346,8.698359489440918,0.03086063452064991,-0.09185661375522614,0.0,0.0,-0.014208388514816761,0.09714291989803314,0.016652245074510574,0.005286306142807007,-0.14336910843849182,0.014905071817338467,-4.496239125728607e-05,8.699687004089355,4.574655532836914,4.125031471252441,1653.0,1610.0,0.0,2466180241,20284,941
827477062,2,320,27441,8717,409387323,409388,403206,544,-14427,7871,-3450,-292,180,-60,29.25,0.10034410655498505,0.053963929414749146,1.0773953199386597,-2.4921364784240723,3.9698355197906494,0.9325008392333984,2.6051793098449707,0.9249956011772156,2.589803695678711,1500,1500,1362,1500,2000,1000,1000,1000,1404,1539,1506,1658,1608,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.042590074241161346,0.36263802647590637,-0.4389604330062866,0.003077753586694598,0.008197025395929813,-0.557244062423706,0.0,0.0,-0.003077753586694598,-0.008197025395929813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725757122039795,-0.0,-0.0,-0.0,0.0,0.0,2.5544557571411133,0.2666652202606201,0.7573347091674805,8.69737434387207,0.030650826171040535,-0.08685367554426193,0.0,0.0,-0.03963379189372063,0.02488083578646183,-0.008982965722680092,-0.06197284162044525,-0.142719566822052,-0.002441281685605645,-5.080632399767637e-05,8.714454650878906,4.6112589836120605,4.103195667266846,1658.0,1608.0,0.0,1511123524,20284,941
827477062,2,320,27442,8717,409391356,409392,403210,532,12096,8594,4460,109,-447,467,29.15625,-0.04653479903936386,0.023563802242279053,0.9529489278793335,-9.916502952575684,1.1838741302490234,-6.13398551940918,2.828411340713501,0.9636052250862122,2.5829806327819824,1500,1500,1362,1500,2000,1000,1000,1000,1404,1497,1487,1652,1610,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.09375250339508057,-0.2158156782388687,-0.35262036323547363,0.003485581837594509,0.007866745814681053,-0.5583338141441345,0.0,0.0,-0.003485581837594509,-0.007866745814681053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725757122039795,-0.0,-0.0,-0.0,0.0,0.0,2.5544557571411133,0.27876508235931396,0.8169897794723511,8.696928977966309,0.032042305916547775,-0.09364611655473709,0.0,0.0,-0.011820093728601933,0.09900882840156555,0.020222213119268417,0.005362711846828461,-0.1423622965812683,0.01605873741209507,-4.420621553435922e-05,8.698832511901855,4.5704474449157715,4.128385066986084,1652.0,1610.0,0.0,3320706549,20284,941
827477062,2,320,27443,8717,409395389,409396,403214,530,-14704,7747,-2260,-287,239,-41,29.140625,0.06464659422636032,0.08759355545043945,1.0847141742706299,-2.597301483154297,3.829894542694092,1.0398168563842773,2.6437103748321533,0.936467707157135,2.567220687866211,1500,1500,1364,1500,2000,1000,1000,1000,1406,1540,1504,1661,1610,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.018084485083818436,0.32421496510505676,-0.47251513600349426,0.0033609438687562943,0.008455213159322739,-0.5594119429588318,0.0,0.0,-0.0033609438687562943,-0.008455213159322739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375686764717102,-0.0,-0.0,-0.0,0.0,0.0,2.5211169719696045,0.2733001708984375,0.7720292806625366,8.736964225769043,0.03127071261405945,-0.08813262730836868,0.0,0.0,-0.038063399493694305,0.025813275948166847,-0.006792686879634857,-0.062319353222846985,-0.1415371149778366,-0.0027222344651818275,-5.049075116403401e-05,8.754158973693848,4.629533290863037,4.1246256828308105,1661.0,1610.0,0.0,988077431,20284,941
827477062,2,320,27444,8717,409399425,409400,403218,532,13120,9439,4227,106,-387,459,29.15625,-0.023713529109954834,-0.030767351388931274,0.9761327505111694,-10.048056602478027,1.020904779434204,-4.5708394050598145,2.8497469425201416,0.9876279234886169,2.565105438232422,1500,1500,1364,1500,2000,1000,1000,1000,1406,1497,1486,1656,1611,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.1058509349822998,-0.1904747635126114,-0.3756072223186493,0.003736969083547592,0.008052259683609009,-0.5605645179748535,0.0,0.0,-0.003736969083547592,-0.008052259683609009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375686764717102,-0.0,-0.0,-0.0,0.0,0.0,2.5211169719696045,0.2877117395401001,0.8315361738204956,8.736373901367188,0.032920729368925095,-0.09487058967351913,0.0,0.0,-0.010146944783627987,0.09986933320760727,0.022773783653974533,0.004998743534088135,-0.14142636954784393,0.011966430582106113,-4.531099693849683e-05,8.738749504089355,4.5959296226501465,4.142819881439209,1656.0,1611.0,0.0,1634178764,20284,941
827477062,2,320,27445,8717,409403458,409404,403222,544,-15221,7468,-1742,-256,149,-27,29.25,0.04473353922367096,0.13400016725063324,1.0752507448196411,-2.5831141471862793,3.8113012313842773,0.0988914966583252,2.679724931716919,0.9524838328361511,2.5505690574645996,1500,1500,1364,1500,2000,1000,1000,1000,1406,1541,1504,1660,1610,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.0032564960420131683,0.29919302463531494,-0.49304118752479553,0.003692970145493746,0.008967707864940166,-0.5617539286613464,0.0,0.0,-0.003692970145493746,-0.008967707864940166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375686764717102,-0.0,-0.0,-0.0,0.0,0.0,2.5211169719696045,0.2778174579143524,0.782626748085022,8.73672103881836,0.031788114458322525,-0.08933889865875244,0.0,0.0,-0.03787966072559357,0.02567298896610737,-0.006091546267271042,-0.06366591155529022,-0.1406652331352234,-0.0002588973438832909,-4.932339652441442e-05,8.754619598388672,4.623927116394043,4.130692958831787,1660.0,1610.0,0.0,331022709,20284,941
827477062,2,320,27452,8723,409431691,409432,403250,544,11132,11828,2503,-59,-164,220,29.25,-0.0458659827709198,-0.3384804129600525,1.0634983777999878,-8.708372116088867,1.2459995746612549,-3.460787534713745,2.7968592643737793,1.0330336093902588,2.5090866088867188,1500,1500,1364,1500,2000,1000,1000,1000,1406,1504,1486,1656,1611,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.007482931017875671,0.19884002208709717,-0.41174831986427307,0.0035158272366970778,0.010152664966881275,-0.5706109404563904,0.0,0.0,-0.0035158272366970778,-0.010152664966881275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17309227585792542,-0.0,-0.0,-0.0,0.0,0.0,2.5204524993896484,0.3007872998714447,0.8149187564849854,8.737682342529297,0.03441056236624718,-0.09297341853380203,0.0,0.0,-0.012382346205413342,0.08654101938009262,0.02202821522951126,-0.006432399153709412,-0.13849322497844696,0.009060320444405079,-4.530150908976793e-05,8.739983558654785,4.596499443054199,4.143484115600586,1656.0,1611.0,0.0,1648110284,20284,941
827477062,2,320,27453,8723,409435723,409436,403254,530,-9848,4664,-2181,-195,-15,247,29.140625,0.07168735563755035,0.39871394634246826,0.9673112034797668,-4.18612813949585,4.973021507263184,-0.11035960912704468,2.8353967666625977,1.0420424938201904,2.5051746368408203,1500,1500,1364,1500,2000,1000,1000,1000,1406,1534,1509,1659,1610,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.005427265539765358,0.04310010373592377,-0.47425898909568787,0.0034344021696597338,0.01091027446091175,-0.571966826915741,0.0,0.0,-0.0034344021696597338,-0.01091027446091175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304262518882751,-0.0,-0.0,-0.0,0.0,0.0,2.520402669906616,0.30324825644493103,0.8274474143981934,8.736793518066406,0.034695401787757874,-0.09441652148962021,0.0,0.0,-0.04942533001303673,0.04160463809967041,-0.014729928225278854,-0.0528118833899498,-0.13828839361667633,0.00028892079717479646,-4.829978570342064e-05,8.749940872192383,4.616469383239746,4.133471488952637,1659.0,1610.0,0.0,1593073658,20284,941
827477062,2,320,27454,8723,409439755,409440,403258,560,8117,11680,1436,-119,-56,121,29.375,-0.037021975964307785,-0.35784396529197693,1.0766596794128418,-7.48274040222168,1.8267135620117188,-2.0401272773742676,2.775552272796631,1.0547196865081787,2.4987592697143555,1500,1500,1364,1500,2000,1000,1000,1000,1406,1511,1489,1657,1611,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.010328095406293869,0.2868626117706299,-0.3962220847606659,0.0035655912943184376,0.010998421348631382,-0.5729626417160034,0.0,0.0,-0.0035655912943184376,-0.010998421348631382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304262518882751,-0.0,-0.0,-0.0,0.0,0.0,2.520402669906616,0.3073158264160156,0.8092732429504395,8.737732887268066,0.035156626254320145,-0.09234146773815155,0.0,0.0,-0.018153192475438118,0.07436065375804901,0.017003433778882027,-0.01798081398010254,-0.13795247673988342,0.005341040901839733,-4.641400300897658e-05,8.740408897399902,4.602274417877197,4.138134479522705,1657.0,1611.0,0.0,2484144493,20284,941
827477062,2,320,27455,8723,409443788,409444,403262,530,-4711,5250,-2460,-141,-96,346,29.140625,0.08656656742095947,0.37627729773521423,0.942192792892456,-5.328359603881836,4.638862609863281,-0.4368823170661926,2.8794307708740234,1.080075979232788,2.4993033409118652,1500,1500,1364,1500,2000,1000,1000,1000,1406,1527,1506,1658,1610,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.04406888410449028,-0.042754873633384705,-0.41129621863365173,0.0035465939436107874,0.011886629275977612,-0.574157178401947,0.0,0.0,-0.0035465939436107874,-0.011886629275977612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17304262518882751,-0.0,-0.0,-0.0,0.0,0.0,2.520402669906616,0.3143714368343353,0.8400408029556274,8.736719131469727,0.03596726432442665,-0.09585103392601013,0.0,0.0,-0.04610461741685867,0.05295737460255623,-0.010137353092432022,-0.0428936593234539,-0.13798096776008606,0.001143755274824798,-4.7893059672787786e-05,8.745211601257324,4.6120710372924805,4.133140563964844,1658.0,1610.0,0.0,3769424505,20284,941
827477062,2,320,27456,8723,409447819,409448,403266,538,3010,11644,-15,-186,-2,42,29.203125,-0.03124876320362091,-0.32564905285835266,1.0908551216125488,-6.142509937286377,2.53884220123291,-2.518637180328369,2.7541871070861816,1.0717790126800537,2.486994743347168,1500,1500,1364,1500,2000,1000,1000,1000,1406,1519,1493,1657,1611,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.0055682603269815445,0.3655098080635071,-0.36496618390083313,0.003550204448401928,0.0118263503536582,-0.5749574303627014,0.0,0.0,-0.003550204448401928,-0.0118263503536582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196035385131836,-0.0,-0.0,-0.0,0.0,0.0,2.519320487976074,0.3109250068664551,0.8010691404342651,8.73912525177002,0.035563502460718155,-0.09140437841415405,0.0,0.0,-0.025226036086678505,0.06103222444653511,0.01033746637403965,-0.030372153967618942,-0.13733649253845215,0.0065937768667936325,-4.575998173095286e-05,8.743624687194824,4.600612163543701,4.143012523651123,1657.0,1611.0,0.0,4286641934,20285,942
827477062,2,320,27457,8723,409451853,409452,403270,532,578,5244,-1547,-69,-110,414,29.15625,0.08075609803199768,0.3106266260147095,0.9008533954620361,-6.626043319702148,4.037843227386475,-0.2665513753890991,2.9158997535705566,1.1111836433410645,2.489156723022461,1500,1500,1372,1500,2000,1000,1000,1000,1412,1520,1502,1670,1618,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.06084578111767769,-0.10002225637435913,-0.32471737265586853,0.0035791995469480753,0.012467852793633938,-0.5759292840957642,0.0,0.0,-0.0035791995469480753,-0.012467852793633938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196035385131836,-0.0,-0.0,-0.0,0.0,0.0,2.3812406063079834,0.32529184222221375,0.8562003374099731,8.9036283493042,0.036518506705760956,-0.09586790204048157,0.0,0.0,-0.03937891125679016,0.0646202340722084,-0.0028604045510292053,-0.031247667968273163,-0.1374496966600418,0.0006978298770263791,-4.786317003890872e-05,8.908013343811035,4.693322658538818,4.214690685272217,1670.0,1618.0,0.0,2601666056,20285,942
827477062,2,320,27458,8723,409455887,409456,403274,540,-2773,9443,-711,-254,46,-27,29.21875,-0.02962825819849968,-0.24741582572460175,1.0786014795303345,-4.713652610778809,3.6537399291992188,-1.3459951877593994,2.740431785583496,1.0917785167694092,2.4796791076660156,1500,1500,1372,1500,2000,1000,1000,1000,1412,1528,1500,1670,1619,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.019667385146021843,0.4192546010017395,-0.33090269565582275,0.003391318954527378,0.012650604359805584,-0.5765258073806763,0.0,0.0,-0.003391318954527378,-0.012650604359805584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16985687613487244,-0.0,-0.0,-0.0,0.0,0.0,2.3791370391845703,0.3167728781700134,0.802423357963562,8.907172203063965,0.03554881364107132,-0.08984480053186417,0.0,0.0,-0.03561878576874733,0.04595142975449562,-6.997212767601013e-05,-0.043893370777368546,-0.1369534432888031,0.0035238072741776705,-4.670038470067084e-05,8.915759086608887,4.691381454467773,4.224377632141113,1670.0,1619.0,0.0,1369534685,20285,942
827477062,2,320,27459,8723,409459920,409460,403278,550,5604,6228,142,-15,-189,463,29.296875,0.05646919086575508,0.20880243182182312,0.9041382670402527,-7.969855785369873,3.1221964359283447,-1.4467555284500122,2.940366268157959,1.134674310684204,2.4810614585876465,1500,1500,1372,1500,2000,1000,1000,1000,1412,1512,1496,1669,1618,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.05743873864412308,-0.13201503455638885,-0.24765914678573608,0.003428202122449875,0.013004220090806484,-0.5772046446800232,0.0,0.0,-0.003428202122449875,-0.013004220090806484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16985687613487244,-0.0,-0.0,-0.0,0.0,0.0,2.3791370391845703,0.3301375210285187,0.8568602800369263,8.90661907196045,0.03704957664012909,-0.09590763598680496,0.0,0.0,-0.030438877642154694,0.07769961655139923,0.006610698997974396,-0.01820801943540573,-0.1370258331298828,0.0037875971756875515,-4.6633329475298524e-05,8.90829086303711,4.687312126159668,4.220978736877441,1669.0,1618.0,0.0,972462944,20285,942
827477062,2,320,27460,8723,409463953,409464,403282,538,-8796,8471,-2655,-269,102,-57,29.203125,0.010923564434051514,-0.11256025731563568,1.0731877088546753,-3.4914445877075195,4.009361743927002,-0.8582477569580078,2.7430336475372314,1.106809139251709,2.4701156616210938,1500,1500,1372,1500,2000,1000,1000,1000,1412,1536,1502,1671,1619,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.03347878158092499,0.4168095290660858,-0.2891010046005249,0.0033830469474196434,0.013808651827275753,-0.5775845646858215,0.0,0.0,-0.0033830469474196434,-0.013808651827275753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16985687613487244,-0.0,-0.0,-0.0,0.0,0.0,2.3791370391845703,0.32085561752319336,0.8048568367958069,8.906835556030273,0.03600795194506645,-0.09011875838041306,0.0,0.0,-0.039087068289518356,0.03403791785240173,-0.0030791163444519043,-0.05608084052801132,-0.13645270466804504,0.0022468874230980873,-4.697198164649308e-05,8.920903205871582,4.695311546325684,4.225591659545898,1671.0,1619.0,0.0,2154343503,20285,942
827477062,2,320,27461,8723,409467986,409468,403286,552,9821,7596,300,25,-207,453,29.3125,0.05036122351884842,0.06733720004558563,0.9060018062591553,-8.816703796386719,2.433593273162842,-1.7144017219543457,2.9420766830444336,1.1575331687927246,2.4720911979675293,1500,1500,1372,1500,2000,1000,1000,1000,1412,1506,1491,1669,1618,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.06429862976074219,-0.10675852000713348,-0.16422174870967865,0.003047458129003644,0.013790871016681194,-0.5779632329940796,0.0,0.0,-0.003047458129003644,-0.013790871016681194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16848963499069214,-0.0,-0.0,-0.0,0.0,0.0,2.377769947052002,0.33703964948654175,0.8537513613700867,8.908662796020508,0.03781476616859436,-0.09553263336420059,0.0,0.0,-0.023720113560557365,0.08593597263097763,0.014094652608036995,-0.009596660733222961,-0.13655614852905273,0.004488293547183275,-4.6223722165450454e-05,8.909957885742188,4.686097621917725,4.223860263824463,1669.0,1618.0,0.0,1823586843,20285,942
827477062,2,320,27462,8723,409472019,409472,403290,540,-12985,6963,-3880,-266,112,-38,29.21875,0.034654807299375534,0.04927174746990204,1.0351139307022095,-2.778353691101074,4.851065635681152,-0.0765458345413208,2.75988507270813,1.1264934539794922,2.463771343231201,1500,1500,1372,1500,2000,1000,1000,1000,1412,1540,1507,1671,1619,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,-0.03883732110261917,0.37174659967422485,-0.23608329892158508,0.002946949563920498,0.014819864183664322,-0.5781611800193787,0.0,0.0,-0.002946949563920498,-0.014819864183664322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16848963499069214,-0.0,-0.0,-0.0,0.0,0.0,2.377769947052002,0.32439830899238586,0.8100204467773438,8.908218383789062,0.036399535834789276,-0.09067485481500626,0.0,0.0,-0.04728545621037483,0.02708182856440544,-0.010885920375585556,-0.06359302997589111,-0.1361205279827118,0.00020039653463754803,-4.7572102630510926e-05,8.926790237426758,4.7012553215026855,4.225534439086914,1671.0,1619.0,0.0,3065980751,20285,942
827477062,2,320,27463,8723,409476053,409476,403294,538,12863,9336,1627,39,-232,416,29.203125,0.029140938073396683,-0.07982318103313446,0.9294936656951904,-9.434082984924316,1.6558860540390015,-3.4840219020843506,2.9285926818847656,1.178098440170288,2.459120273590088,1500,1500,1372,1500,2000,1000,1000,1000,1412,1502,1486,1668,1619,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.06421351432800293,-0.04734509438276291,-0.08938758075237274,0.0028084025252610445,0.01444501057267189,-0.5782130360603333,0.0,0.0,-0.0028084025252610445,-0.01444501057267189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16760092973709106,-0.0,-0.0,-0.0,0.0,0.0,2.3768811225891113,0.34368568658828735,0.8486833572387695,8.910051345825195,0.038553692400455475,-0.09493989497423172,0.0,0.0,-0.016137324273586273,0.09193921089172363,0.0224163681268692,-0.003000684082508087,-0.13587698340415955,0.00912114791572094,-4.436454037204385e-05,8.912330627441406,4.677988052368164,4.234342575073242,1668.0,1619.0,0.0,3821865317,20285,942
827477062,2,320,27469,8728,409499245,409500,403317,544,13915,10915,2304,-3,-218,340,29.25,0.0036523230373859406,-0.2263229489326477,0.9583912491798401,-9.454777717590332,1.7157135009765625,-4.187571048736572,2.9011034965515137,1.2441236972808838,2.413898468017578,1500,1500,1372,1500,2000,1000,1000,1000,1412,1502,1485,1667,1620,1,1,1,1,1,1,1,0,1,1,0,0,stabilized_mix,0.06333636492490768,0.04096835106611252,0.09203482419252396,0.0024318501818925142,0.01640942133963108,-0.5760306119918823,0.0,0.0,-0.0024318501818925142,-0.01640942133963108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16722527146339417,-0.0,-0.0,-0.0,0.0,0.0,2.3765056133270264,0.3635871112346649,0.8451847434043884,8.910640716552734,0.04078107699751854,-0.094541035592556,0.0,0.0,-0.016719263046979904,0.09213478863239288,0.024061813950538635,-0.0024062469601631165,-0.13350917398929596,0.010963035747408867,-4.289110074751079e-05,8.913247108459473,4.671079158782959,4.242167949676514,1667.0,1620.0,0.0,279940041,20285,942
